"category","action","sourcePath","destinationPath","mappingRule","reviewReason","size","sha256","remoteExists","remoteSize","remoteEtag","remoteContentType","databaseReferenced"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/ride/ride_2.png","verbs/ride/ride_2.png","preserve_relative_path","","2415458","daf1ffc84ffe0707190c65f3f1b56ecde466784f4fd449e6e65d2d547f344832","true","2415458","bde5fab685826e2070ab35e33dc4d83f-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/ride/ride_3.png","verbs/ride/ride_3.png","preserve_relative_path","","2621394","313261d70e1c41e07050f90ea473824a8a08650f92dbd71d949963901dc012f8","true","2621394","3173d636bb8724d50c2802f36115de84-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/run/run_1.png","verbs/run/run_1.png","preserve_relative_path","","2375747","da59b10592ad57bc973156fa3d7350bd57724925b74dabb53ad4f63c36a438f0","true","2375747","ffa8bd65c378c37b3aaf25fff892ffc3-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/run/run_2.png","verbs/run/run_2.png","preserve_relative_path","","2453541","6258c85c0fa53e3d0895222b1cd0b0ecad1e404d35d98cfcc2bcefaa81ffc51b","true","2453541","1728815388f261286ca3a2b88fe906f1-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/run/run_3.png","verbs/run/run_3.png","preserve_relative_path","","2570742","8b44fffe93e39705bc51e0ebbba081118bd299009c1a17518e4983062089e358","true","2570742","3982aa19f2bb2c54c72f83ca02cbf1f1-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/save_money/save_money_1.png","verbs/save_money/save_money_1.png","preserve_relative_path","","1879825","9b7b4a94241c17c0551799ef7d1c974405216712511276e53ef4da33e88cba25","true","1879825","d78c58896ecfc3355d176296977d99b9","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/save_money/save_money_2.png","verbs/save_money/save_money_2.png","preserve_relative_path","","1856413","8f1f5bed4acc2a718cbb681ebdc5ced975bc1441398e416eacb9c732418b41b1","true","1856413","f678e6e040151e44105cde4dbc5a0591","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/save_money/save_money_3.png","verbs/save_money/save_money_3.png","preserve_relative_path","","2073065","aeb08f0074e0d0fd2593f664cac6e45688cf0e2dcc397778313cc3c766b73830","true","2073065","aa7bbab322bf1627bb460713ce0a8016","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say_goodbye/say_goodbye_1.png","verbs/say_goodbye/say_goodbye_1.png","preserve_relative_path","","1621983","94876f5d219a75df752a7e2f52acdcd25205b7f0c4d7de4c2ada39ddb18fb57b","true","1621983","0a16e4fd8f0910f9ebffb37136b13dc9","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say_goodbye/say_goodbye_2.png","verbs/say_goodbye/say_goodbye_2.png","preserve_relative_path","","413791","1044681a3462f75a6bee846b5b66ea513d37ec538ac873a6a8b6d861e08e1663","true","413791","92ecbd881f5cf2d934f39306fda46487","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say_goodbye/say_goodbye_3.png","verbs/say_goodbye/say_goodbye_3.png","preserve_relative_path","","780986","120395ac1a884ef3d9631a44170e62f4753f637b5f99b9cd65b670faec8113c5","true","780986","f7d7a66d5abc6c177ec5231f8b470cab","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say_hello/say_hello_1.png","verbs/say_hello/say_hello_1.png","preserve_relative_path","","1661083","1e50b0eaa824e27d98b9746dc9e491a789f7243c286051a7747ad24df33e6e24","true","1661083","450b6291cb9e50d936ce33a3079197bb","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say_hello/say_hello_2.png","verbs/say_hello/say_hello_2.png","preserve_relative_path","","1657495","1c8e91deae9c4bf5b9318ee34e3c3ed8a5b9766e1c8f132cee39c41b3ea04c92","true","1657495","a103c0c75f83bd10cc5c34fec6facefe","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say_hello/say_hello_3.png","verbs/say_hello/say_hello_3.png","preserve_relative_path","","1965867","eaed2fbce18ccb5822eedaf26d80bbc9d4e577c77b4e9501e986fdae65e457c7","true","1965867","99cc5ec56d9a00c26480dc526052015b","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say/say_1.png","verbs/say/say_1.png","preserve_relative_path","","2419932","d276714396b834d7daff4ef7e5720e6a43120cb3ece493c38c7b837534ecd1ed","true","2419932","77b44f70ff86446385b330459399389f","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say/say_2.png","verbs/say/say_2.png","preserve_relative_path","","2451078","7413b5589cb09d8b928802f63ac0787fa2afe5964d0c6ce3a730e42ae4f382ff","true","2451078","9b135b1d32586337e4db0648a50511e3","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/say/say_3.png","verbs/say/say_3.png","preserve_relative_path","","2613173","9e476a093914037e4da6c860e1354f99e6e1966ea099089b7d0646b3796ff9cc","true","2613173","1732caaaa5eb008261a91bc982379912","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/see/see_1.png","verbs/see/see_1.png","preserve_relative_path","","1614940","86b34a61a374e6d1adf3a1e557f18a9f77d947d9c0abd29fa8f207fcf758e236","true","1614940","73fad99d1850909edfe048b8f1a3310e","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/see/see_2.png","verbs/see/see_2.png","preserve_relative_path","","1598946","f697e4f719fbff8c48dedc5097d51aafd393f57c3b80bcf1fb2cd47cc7ce4807","true","1598946","28a9d5f1da68621e4a5523a6e67a9f60","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/see/see_3.png","verbs/see/see_3.png","preserve_relative_path","","1763550","986b1f0b3afabc448cf23d5c7ce04092541f3223c399231255f5cfec331568f6","true","1763550","2f7e5406167cbd8d069419a12810f7fc","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/shout/shout_1.png","verbs/shout/shout_1.png","preserve_relative_path","","2326369","bff772e979b97d5dc83368afe2bd3793985f7078ac1e1ece3c5d54b1f0731e2f","true","2326369","bdf6a1304b8a34cb7df5d3418c0e5402","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/shout/shout_2.png","verbs/shout/shout_2.png","preserve_relative_path","","2320850","01f72141a4c2f3e65c1649f5e322a7f59b2533a5471663480f1af82ee14c9aaf","true","2320850","067572cf0a90219c2b799b34f76bea02","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/shout/shout_3.png","verbs/shout/shout_3.png","preserve_relative_path","","1772663","be3c117e65f19dd367778fad2c98284ad75f36c229ea89fa54462a3d46e47924","true","1772663","4b5d0998dcca7535bfa4130f368243e3","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sing/sing_1.png","verbs/sing/sing_1.png","preserve_relative_path","","2570334","6a7f484d250cf394803a1971d2cd168694629f3ab6e71ca378ff2677892569c6","true","2570334","d9c5f15c031915e5139a37953490e3ae","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sing/sing_2.png","verbs/sing/sing_2.png","preserve_relative_path","","2350411","b28ed44243b542d37714038495974dd4d5b8bc6ebe8d54d1412faeeb0844888b","true","2350411","5520aab063b17c096be9dcabe734f568","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sing/sing_3.png","verbs/sing/sing_3.png","preserve_relative_path","","3060331","1d0118e989e474bc3703aed52058b74c872d4f767d95d38aa435075ac3633c95","true","3060331","581374ff9ca03f99e044120a731a9b49","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sit_down/sit_down_1.png","verbs/sit_down/sit_down_1.png","preserve_relative_path","","2342095","513310c7850b9570cf8991b775d51b4384af1894376f3519b61a13120ac02fc1","true","2342095","823151d3380ea1cc522551a841e87aff","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sit_down/sit_down_2.png","verbs/sit_down/sit_down_2.png","preserve_relative_path","","2332624","9dfabd8a62c240803530e1f7126c80a7561d9815f65a6b3e9a37e4668ffe2971","true","2332624","3586d4c13098aeb38ff730aecf53755d","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sit_down/sit_down_3.png","verbs/sit_down/sit_down_3.png","preserve_relative_path","","2612226","6bd02c55d23a381f9be558e546e1f03a0c551ec10731f46b5a963281e8536bbb","true","2612226","9b6e132f33f9816d8a1687190a7028f4","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sit/sit_1.png","verbs/sit/sit_1.png","preserve_relative_path","","2342095","513310c7850b9570cf8991b775d51b4384af1894376f3519b61a13120ac02fc1","true","2342095","e04129deeefddf13e2ffa9d9df4e47cb-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sit/sit_2.png","verbs/sit/sit_2.png","preserve_relative_path","","2332624","9dfabd8a62c240803530e1f7126c80a7561d9815f65a6b3e9a37e4668ffe2971","true","2332624","68878c32670552b302ca87d3f80152b4-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sit/sit_3.png","verbs/sit/sit_3.png","preserve_relative_path","","2612226","6bd02c55d23a381f9be558e546e1f03a0c551ec10731f46b5a963281e8536bbb","true","2612226","005da03acbe943b707857179d43b14e9-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sleep/skateboard_1.png","verbs/sleep/skateboard_1.png","preserve_relative_path","","2516823","b2506a16dc452d93572d48820abd8e3b799a87f99f016b89e9818554cc580c98","true","2516823","9da11e304f98b8eff891b0ad5c979ef9","image/png","false"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sleep/skateboard_2.png","verbs/sleep/skateboard_2.png","preserve_relative_path","","2523488","44e31eb909e440dda6442c134ab4fbb7f1f1392de7a301d708e8b2e129dc9194","true","2523488","86949e9ed3071c318f6413762a26ef45","image/png","false"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sleep/skateboard_3.png","verbs/sleep/skateboard_3.png","preserve_relative_path","","3013911","33429641c4d9d9a6f5f3df46b7d9224694eeb150d1ac336dfd328a915ff25422","true","3013911","026be9055995900a12cfdf49ab9753ee","image/png","false"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sleep/sleep_1.png","verbs/sleep/sleep_1.png","preserve_relative_path","","1643852","845671f9a5b84e3cb64cd4b4d7ba9bb05620e9dc04d8f85a400be1561e518e6c","true","1643852","057de099c9b71b54006b169f629ff1af","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sleep/sleep_2.png","verbs/sleep/sleep_2.png","preserve_relative_path","","1634824","da8038acd82c1d893e5f76b4c69765d1c0593912b8d959e5b597835352dd8a79","true","1634824","db0a8ecba42e13928f9c2b145cedc083","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sleep/sleep_3.png","verbs/sleep/sleep_3.png","preserve_relative_path","","2021370","7b1fd22ab0904658cde813af65f1533f94df669571da96b080c82719f4e8055d","true","2021370","17932d35d57992df1dee8c580678d46c","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/smell/smell_1.png","verbs/smell/smell_1.png","preserve_relative_path","","1738953","04d916b8dae892d132ae83fee96a9bf24371a6998de369c08afbac2cccc10e9c","true","1738953","a274d979b5fca9d564dd6452998f9901","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/smell/smell_2.png","verbs/smell/smell_2.png","preserve_relative_path","","1646363","c50347f381e5301f3e7d1b49c4097838ecc1d053173d6ca0f4d73ddd588bcfb4","true","1646363","e1091c1fa59c316916071029710306fd","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/smell/smell_3.png","verbs/smell/smell_3.png","preserve_relative_path","","1983686","8f2ae5b20bb47e9349e34a8b93c2e34c442f53b1640855de43da721e651441a4","true","1983686","ed86b7473ce8ee6479e7f2b270227202","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/smile/smile_1.png","verbs/smile/smile_1.png","preserve_relative_path","","2294190","84b34062c44f02204aa5c79dbd74d2726e9b5f1e4cd9981598a9b67cbbd94f00","true","2294190","3f6478c5e73ebfa1c74f97d2c0d8a215-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/smile/smile_2.png","verbs/smile/smile_2.png","preserve_relative_path","","2293315","9be7dd158c21946ebc2eb8134e315e7ff74b131a7addfd62ed4e1b4299b1be4b","true","2293315","4782af185912fb2d399a39166a20a289-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/smile/smile_3.png","verbs/smile/smile_3.png","preserve_relative_path","","2500802","319be0c4f5c8023af11c8f51e313f0e7408d8da6713a588642f0ea380cac1615","true","2500802","0b6a4032edb081727fa7b5bd4e3f36f6-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sound/sound_1.png","verbs/sound/sound_1.png","preserve_relative_path","","1561294","aa75c363a64eeb3b80eef4e84831b8f15dd762e4da83f2a6f04d55317196345f","true","1561294","7c92c6ffc57bdf38764b9d497002f866","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sound/sound_2.png","verbs/sound/sound_2.png","preserve_relative_path","","1567888","b8af61cb8fa5613066076cdef1dce0191ab4bf6564faf034e4a92a2c81125548","true","1567888","4dacb11a08896baef3a9e5d294db5d30","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/sound/sound_3.png","verbs/sound/sound_3.png","preserve_relative_path","","1854232","a1238d48ecf68e6baa2093adaf6d51e8e6f9c38cf49fd760a36ee2f173131d98","true","1854232","f7d420fb05a9f8fb9b8ea98f0dd5c10e","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/speak/speak_1.png","verbs/speak/speak_1.png","preserve_relative_path","","2370583","d9d5853d3deeeefffa2bf736d37d257e565143f6cea7b1fef86896a8738bec13","true","2370583","cf15486069ca4f514ce997d739272bb8","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/speak/speak_2.png","verbs/speak/speak_2.png","preserve_relative_path","","2373970","458f6df211c1dfeb9073f6cafb327c906e327d3f3c67e03f0e016f3868387cf2","true","2373970","6ce2dcc34061cd124e7f34ca14254487","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/speak/speak_3.png","verbs/speak/speak_3.png","preserve_relative_path","","2597281","b777ab33ccc2573036bfad24c331773b389acb4a5ba466658fcc3b71b3cf7a58","true","2597281","32e4dc7f45239fa7af6521cd51f37d84","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/spend/spend_1.png","verbs/spend/spend_1.png","preserve_relative_path","","2853962","791b8250440bf323809062d6050548acd49515062633007331280549b5dd67ca","true","2853962","f7e520fbc189b21acdf5140dcc48bd86-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/spend/spend_2.png","verbs/spend/spend_2.png","preserve_relative_path","","2802612","2d7c8999a0d04a4a68d6279f64b8008ecc8a90d3718eca3402da89fb40c694e4","true","2802612","24b69aab7891af694ddb006076cb443c-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/spend/spend_3.png","verbs/spend/spend_3.png","preserve_relative_path","","2907024","c667ed09853d5d2d94f4dca8620c9f23c2bd13b247243255dfdd0c9ef5a5a54b","true","2907024","1c9419316cbbc6648095877989ac16e5-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/stand_up/stand_up_1.png","verbs/stand_up/stand_up_1.png","preserve_relative_path","","2280293","83c77b88a8609267c6f5eb9ea262dde13a70c93bf46cad12c5de90536053d986","true","2280293","6d1ed545d97cc798e81e462f73af1d78","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/stand_up/stand_up_2.png","verbs/stand_up/stand_up_2.png","preserve_relative_path","","2294190","84b34062c44f02204aa5c79dbd74d2726e9b5f1e4cd9981598a9b67cbbd94f00","true","2294190","b8c50e591d2805ee92a859cfb2c4514a","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/stand_up/stand_up_3.png","verbs/stand_up/stand_up_3.png","preserve_relative_path","","2500802","319be0c4f5c8023af11c8f51e313f0e7408d8da6713a588642f0ea380cac1615","true","2500802","fec84de3bb1d853f056bfdc0966f4cbc","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/stand/stand_1.png","verbs/stand/stand_1.png","preserve_relative_path","","2280293","83c77b88a8609267c6f5eb9ea262dde13a70c93bf46cad12c5de90536053d986","true","2280293","0dd21525548d9baca009051e2aca48dd-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/stand/stand_2.png","verbs/stand/stand_2.png","preserve_relative_path","","2294190","84b34062c44f02204aa5c79dbd74d2726e9b5f1e4cd9981598a9b67cbbd94f00","true","2294190","3f6478c5e73ebfa1c74f97d2c0d8a215-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/stand/stand_3.png","verbs/stand/stand_3.png","preserve_relative_path","","2500802","319be0c4f5c8023af11c8f51e313f0e7408d8da6713a588642f0ea380cac1615","true","2500802","0b6a4032edb081727fa7b5bd4e3f36f6-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/start/start_1.png","verbs/start/start_1.png","preserve_relative_path","","2505286","5d22ec8ecd897acdc61a24a9f369cc5c11d6f7458fae038bb05ba84bf0b53ea4","true","2505286","8e43ac45984bf2455f985c961476c42d-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/start/start_2.png","verbs/start/start_2.png","preserve_relative_path","","2553507","2b832f7db2bec9d1c815ea4695bfa52e0c81361455676dc6ef6878212b1d374d","true","2553507","742afa97e4544e0026519435a9219f82-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/start/start_3.png","verbs/start/start_3.png","preserve_relative_path","","2710521","419af89fb1eca3f7e2d7ea5f11686d1aee6c6625b05ca8c227d3388a6bc59d24","true","2710521","b2d804c230b7ea4cf9dc8c4352c6560a-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_english/study_english_1.png","verbs/study_english/study_english_1.png","preserve_relative_path","","860000","57012809b33e261a8042d3b5663421a308441de0395ed8feb4152c95a5f45046","true","860000","77142e93c73b934eec534bc6a657ae29","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_english/study_english_2.png","verbs/study_english/study_english_2.png","preserve_relative_path","","1778826","08383d9020970ade8bf76012d9b53d7697cf9dc58b97def9c70aefe87e9c1c95","true","1778826","679f7e22e7072941a7981a160c17e524","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_english/study_english_3.png","verbs/study_english/study_english_3.png","preserve_relative_path","","1158337","d56cf6beb3187fdf6bb16d60ddbb0771b4f1513d1af99f1ec0c42fb6b6c2f107","true","1158337","76201ee1fec22bc5fa60795d03a28f32","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_math/study_math_1.png","verbs/study_math/study_math_1.png","preserve_relative_path","","1802492","5fa93de90f215d3707f6000ff0c25acf0a1f986d14e024b9d1864c967780f27d","true","1802492","3beffa0919f4b430ba8f2a8b3fee7324","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_math/study_math_2.png","verbs/study_math/study_math_2.png","preserve_relative_path","","1708470","69388940399ccd3983641a6decfb67f1aa11b92c2fc68bea14b293e455637356","true","1708470","a86bd2bcbab8b32fe96251d0ead58379","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_math/study_math_3.png","verbs/study_math/study_math_3.png","preserve_relative_path","","2780487","f6bed509c702d5892bf376fa868b825bc91335b1d37fac17ee7452abf73b9383","true","2780487","a4bfde1a314ad1a54127ecafc5cf3977","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_science/study_science_1.png","verbs/study_science/study_science_1.png","preserve_relative_path","","1761666","4b90b921177d2ee714e81fb60bc1f93eb6515486b52994a9689887d49c50771a","true","1761666","83cb6bbd988621040b486d143e97523d","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_science/study_science_2.png","verbs/study_science/study_science_2.png","preserve_relative_path","","1223983","8106d90c674560d70666ee617d719bd5d663ae0dcee9612935aea562f200eb3d","true","1223983","1a149df587c997469d1062ded8faae88","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study_science/study_science_3.png","verbs/study_science/study_science_3.png","preserve_relative_path","","813961","65fb766a3f94d11bcd8d12ac4b5a94f55d7a78e3723bc7c653c5fb3409b4c622","true","813961","b98db31e3b42818c0c42fd14b433cfbb","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study/study_1.png","verbs/study/study_1.png","preserve_relative_path","","2646849","ad86e0d281f84eb1cb18d7c531df7febc871e80b991a34fcdb2253f196827f05","true","2646849","4e4e766d75328613f2e715706988b424-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study/study_2.png","verbs/study/study_2.png","preserve_relative_path","","1866143","8b33fb9f6d57845cce517a2cfaa243c3c850952f75711e9dbf5b7f28d3025d9e","true","1866143","135ee18dc89f8a40282b7ca8293f46aa-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/study/study_3.png","verbs/study/study_3.png","preserve_relative_path","","2854724","eb47601911a409f4f8c2ba076c63c4a4f10eb720467e6f181189740fd5be5a85","true","2854724","8f75cbfbdebff607d00a4fa96d3b9197-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/swim/swim_1.png","verbs/swim/swim_1.png","preserve_relative_path","","2452541","41bb0f0dd601b9dde6fe422a9c1ee8368be573495fe1b7cdbbd1865f6df0af0b","true","2452541","1af627795a337e3024755555f5672dbe-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/swim/swim_2.png","verbs/swim/swim_2.png","preserve_relative_path","","2469112","1fa0642cdcc0a9e6da8105f784e1cd786b7c18f34bae2e9bda07e5ea3c740fe7","true","2469112","3ddcfd24925cc90daa6a84ac8ba13868-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/swim/swim_3.png","verbs/swim/swim_3.png","preserve_relative_path","","2332489","0ebca108d8db1198619d9f31e71f4001e3ce02789e66caa720af19376a31569e","true","2332489","35fff483dc80b45e36e362c322a234f2-1","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_a_shower/take_a_shower_1.png","verbs/take_a_shower/take_a_shower_1.png","preserve_relative_path","","419123","99a163dccb05b583aebe380e0ff900a45d18b63d13cbbf3e91999a9282530a32","true","419123","66e1f00215cd2d88c1f27e0ba7d5d317","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_a_shower/take_a_shower_2.png","verbs/take_a_shower/take_a_shower_2.png","preserve_relative_path","","403304","9f6d6d0be9f62cec21d15ce119d801ee61f6023b0c8dfe7fad9123f305757b47","true","403304","d43d1f6f1aed85e75397341e67bb35bd","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_a_walk/take_a_walk_1.png","verbs/take_a_walk/take_a_walk_1.png","preserve_relative_path","","446580","159f4a295b812cefb5fd67be18743847788971766547747acb1037a410713633","true","446580","990b46cfda3e4080917342ae16f23494","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_a_walk/take_a_walk_2.png","verbs/take_a_walk/take_a_walk_2.png","preserve_relative_path","","378444","59439b400a0d02ebb1f982f72c816bba46056ade58dc42af103375ed7a51b062","true","378444","a66e2ff5e72c4d5b6969f91b23c2f480","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_a_walk/take_a_walk_3.png","verbs/take_a_walk/take_a_walk_3.png","preserve_relative_path","","778859","eefa8f6711e0737a9452fd87b343c4fb603942b413f7cdb5f8b2480fa00d7264","true","778859","9bff0c04f3d69db387096cd55b883e28","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_the_bus/take_the_bus_1.png","verbs/take_the_bus/take_the_bus_1.png","preserve_relative_path","","715369","1c3907713d1946172c5f6ea597869c209d0a029450808bd5bf3b671cf71a58bb","true","715369","8b40a0dbfc1d56e6456f8d09ac3aa02d","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_the_bus/take_the_bus_2.png","verbs/take_the_bus/take_the_bus_2.png","preserve_relative_path","","1120518","082c913aeb565a385105aadcb518b650dd2915e9589e494021543fcd454b3703","true","1120518","f34294553b976b157022e594a373e8b4","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_the_bus/take_the_bus_3.png","verbs/take_the_bus/take_the_bus_3.png","preserve_relative_path","","730187","6bde8cca0c5d00e439a3f05ac20429383e67fe4d302eacfd54987e2a24c0d69b","true","730187","caf91e723033a7aee7cd0dfc540cd817","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_the_train/take_the_train_1.png","verbs/take_the_train/take_the_train_1.png","preserve_relative_path","","2418924","1c4b30796c52ed598d319775a6a5de8bfeb16667621f7825523dde862c932847","true","2418924","682b7b8d5e0da17d2f77c7b06c258bb9","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_the_train/take_the_train_2.png","verbs/take_the_train/take_the_train_2.png","preserve_relative_path","","2472949","98f48dc8fc2d2ba0fa843b9dd7e2f3456e87941a088f4b1aeed09b404e0be297","true","2472949","701915fb2ce48a3404ccd29dde81b0dd","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_the_train/take_the_train_3.png","verbs/take_the_train/take_the_train_3.png","preserve_relative_path","","886077","a347763f040305c8f2efd8377166f78da119961ea525dea9ad6b4c9993b568c0","true","886077","e8cde0a873f918fa1c66b002938844bb","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_your_shoes_off/take_your_shoes_off_1.png","verbs/take_your_shoes_off/take_your_shoes_off_1.png","preserve_relative_path","","1658112","95dc33e383cdde9ebf5d39c611048bebf9da93f4ce52d1daf41a7920e85e368a","true","1658112","db8b446de3e360e7aebddb6652651500","image/png","true"
"verbs","skip_verified","/Users/Sean/Desktop/verbs-backup/verbs/take_your_shoes_off/take_your_shoes_off_2.png","verbs/take_your_shoes_off/take_your_shoes_off_2.png","preserve_relative_path","","1664017","b08823867e7bbf33bf2f67adc1589b23b4f64102c3b24b2448e9b8ab694cd8aa","true","1664017","a2cadf0c7641313f444051c7da7995d4","image/png","true"
